100,99.2455,98.491,97.7364,96.9818,96.227,95.4721,94.717,93.9618,93.2062,92.4505,91.6943,90.9378,90.1809,89.4235,88.6655,87.9069,87.1475,86.3874,85.6264,84.8643,84.1012,83.3367,82.5709,81.8036,81.0347,80.2639,79.4913,78.7166,77.9399,77.1611,76.3802,75.5976,74.8136,74.0287,73.244,72.4609,71.6814,70.9084,70.1458,69.3989,68.6749,67.9826,67.3335,66.7413,66.2217,65.792,65.4695,65.2689,65.2008
100,99.2462,98.4924,97.7386,96.9847,96.2308,95.4768,94.7227,93.9685,93.2141,92.4596,91.705,90.9501,90.195,89.4397,88.684,87.9281,87.1718,86.415,85.6579,84.9002,84.1421,83.3833,82.624,81.8641,81.1036,80.3425,79.5808,78.8187,78.0562,77.2938,76.5315,75.7702,75.0103,74.253,73.4996,72.752,72.0125,71.2845,70.5721,69.8806,69.2167,68.5887,68.0065,67.4814,67.026,66.6535,66.3764,66.2054,66.1475
100,99.2469,98.4939,97.7408,96.9877,96.2346,95.4816,94.7284,93.9753,93.2222,92.469,91.7158,90.9626,90.2094,89.4562,88.7029,87.9496,87.1964,86.4431,85.6898,84.9366,84.1835,83.4306,82.6778,81.9253,81.1732,80.4216,79.6708,78.9211,78.1727,77.4262,76.6821,75.9412,75.2045,74.4734,73.7495,73.0349,72.3323,71.6451,70.9775,70.3346,69.7227,69.1491,68.6223,68.1517,67.7474,67.4195,67.1773,67.0286,66.9785
100,99.2477,98.4953,97.743,96.9908,96.2385,95.4863,94.7342,93.9822,93.2302,92.4784,91.7267,90.9752,90.2238,89.4727,88.7218,87.9712,87.2209,86.4711,85.7218,84.973,84.2249,83.4776,82.7312,81.986,81.2422,80.5,79.7598,79.0221,78.2873,77.5561,76.8293,76.1079,75.3932,74.6866,73.99,73.3058,72.6366,71.9861,71.3581,70.7577,70.1904,69.6627,69.1819,68.7558,68.3925,68.0998,67.8848,67.7533,67.7091
100,99.2484,98.4968,97.7452,96.9937,96.2423,95.4911,94.7399,93.9889,93.2382,92.4877,91.7374,90.9875,90.238,89.4889,88.7404,87.9924,87.2451,86.4987,85.7531,85.0086,84.2654,83.5236,82.7835,82.0454,81.3095,80.5764,79.8464,79.1202,78.3983,77.6817,76.9712,76.2681,75.5737,74.8898,74.2182,73.5615,72.9225,72.3044,71.7113,71.1476,70.6184,70.1294,69.6869,69.2972,68.9669,68.7023,68.5088,68.3908,68.3512
100,99.2491,98.4982,97.7474,96.9966,96.246,95.4956,94.7454,93.9955,93.2459,92.4966,91.7478,90.9995,90.2517,89.5047,88.7583,88.0129,87.2685,86.5253,85.7834,85.043,84.3045,83.568,82.8338,82.1024,81.3742,80.6496,79.9293,79.2138,78.5041,77.801,77.1057,76.4195,75.7438,75.0805,74.4316,73.7996,73.1873,72.5978,72.035,71.5029,71.0062,70.5498,70.1389,69.7791,69.4757,69.2336,69.0572,68.95,68.914
100,99.2497,98.4995,97.7494,96.9994,96.2496,95.5,94.7507,94.0018,93.2532,92.5052,91.7577,91.0109,90.2648,89.5196,88.7754,88.0324,87.2907,86.5506,85.8121,85.0757,84.3415,83.61,82.8814,82.1563,81.4352,80.7186,80.0072,79.3018,78.6033,77.9127,77.2312,76.5603,75.9016,75.2568,74.6281,74.018,73.4292,72.8647,72.328,71.823,71.3537,70.9245,70.54,70.2047,69.9231,69.6992,69.5366,69.4379,69.4048
100,99.2504,98.5008,97.7513,97.002,96.2529,95.5041,94.7556,94.0076,93.2601,92.5131,91.7669,91.0215,90.277,89.5336,88.7914,88.0506,87.3114,86.5741,85.8389,85.106,84.3759,83.649,82.9256,82.2063,81.4917,80.7824,80.0791,79.3828,78.6945,78.0151,77.3462,76.689,76.0453,75.417,74.8061,74.2151,73.6467,73.1037,72.5894,72.1073,71.6611,71.2546,70.8918,70.5766,70.3128,70.1036,69.952,69.8601,69.8293
100,99.2509,98.5019,97.753,97.0043,96.2559,95.5078,94.7601,94.0129,93.2663,92.5204,91.7753,91.0312,90.2881,89.5463,88.8059,88.0672,87.3303,86.5955,85.8632,85.1336,84.4072,83.6844,82.9657,82.2516,81.5428,80.84,80.1441,79.4559,78.7766,78.1073,77.4493,76.8042,76.1737,75.5597,74.9643,74.3898,73.8387,73.314,72.8186,72.3557,71.9287,71.5409,71.196,70.8972,70.6478,70.4505,70.3077,70.2213,70.1924
100,99.2514,98.5029,97.7546,97.0064,96.2586,95.5111,94.7641,94.0177,93.2719,92.5269,91.7828,91.0398,90.298,89.5576,88.8188,88.0819,87.347,86.6145,85.8847,85.1581,84.4349,83.7157,83.0011,82.2916,81.5879,80.8909,80.2013,79.5202,78.8487,78.1881,77.5396,76.9049,76.2857,75.6838,75.1015,74.5409,74.0045,73.495,73.0153,72.5682,72.157,71.7845,71.4541,71.1685,70.9306,70.7428,70.6071,70.525,70.4975
100,99.2519,98.5038,97.7559,97.0082,96.2609,95.5139,94.7675,94.0217,93.2767,92.5324,91.7892,91.0472,90.3065,89.5673,88.8299,88.0945,87.3613,86.6308,85.9032,85.179,84.4586,83.7425,83.0314,82.3258,81.6265,80.9343,80.2501,79.575,78.91,78.2566,77.6161,76.99,76.3802,75.7885,75.2169,74.6677,74.1434,73.6463,73.1793,72.745,72.3464,71.9862,71.6672,71.3921,71.1633,70.9829,70.8528,70.7741,70.7478
100,99.2522,98.5045,97.757,97.0097,96.2628,95.5163,94.7703,94.0251,93.2806,92.537,91.7945,91.0533,90.3134,89.5753,88.8389,88.1048,87.3731,86.6441,85.9183,85.1961,84.478,83.7644,83.0561,82.3537,81.6579,80.9696,80.2898,79.6195,78.9599,78.3123,77.6781,77.059,76.4566,75.873,75.3099,74.7698,74.2549,73.7676,73.3105,72.8862,72.4974,72.1466,71.8365,71.5694,71.3476,71.1729,71.0469,70.9709,70.9455
100,99.2525,98.5051,97.7578,97.0108,96.2642,95.5181,94.7725,94.0276,93.2836,92.5405,91.7985,91.0579,90.3187,89.5813,88.8459,88.1127,87.382,86.6543,85.9299,85.2092,84.4928,83.7811,83.075,82.3749,81.6818,80.9965,80.3199,79.6533,78.9977,78.3545,77.7251,77.1112,76.5144,75.9367,75.3801,74.8467,74.3388,73.8587,73.4089,72.9919,72.6103,72.2664,71.9627,71.7015,71.4847,71.3141,71.1912,71.117,71.0922
100,99.2527,98.5054,97.7584,97.0116,96.2652,95.5193,94.7739,94.0293,93.2856,92.5428,91.8012,91.061,90.3223,89.5854,88.8505,88.118,87.3881,86.6612,85.9376,85.218,84.5027,83.7924,83.0877,82.3892,81.6979,81.0146,80.3402,79.676,79.0231,78.3828,77.7567,77.1462,76.5532,75.9795,75.4271,74.8981,74.3948,73.9194,73.4745,73.0623,72.6854,72.346,72.0466,71.7891,71.5756,71.4077,71.2868,71.2138,71.1894
100,99.2528,98.5056,97.7586,97.012,96.2657,95.5199,94.7747,94.0302,93.2866,92.544,91.8026,91.0626,90.3241,89.5875,88.8529,88.1207,87.3911,86.6646,85.9416,85.2224,84.5077,83.7981,83.094,82.3964,81.706,81.0237,80.3505,79.6874,79.0359,78.3971,77.7725,77.1638,76.5726,76.0009,75.4506,74.9238,74.4228,73.9498,73.5073,73.0975,72.7229,72.3858,72.0884,71.8328,71.6209,71.4543,71.3344,71.262,71.2378
